deep_id,bib_ind_and_in_coll,title,title_alternative_keywords,pub_year,pub_year_display,first_production_date,first_production_date_display,first_publish_date,record_type,theater_type,greg_number,stc_or_wing,stc_or_wing2,play_edition_number,book_edition_number,variant_description,edition,total_editions,leaves,illustration_on_tp_or_frontis,dedication_to,commendatory_verses_by,to_the_reader,argument,char_list,actor_list,blackletter,latin,addition_and_correction_attributions,other_paratexts,sr_entries,format,additional_notes,transcript_title,transcript_author,transcript_performance,transcript_latin,transcript_imprint,transcript_explicit,transcript_colophon,transcript_dedication,transcript_commendatory_verses,transcript_to_the_reader,transcript_printed_license,transcript_general_title,transcript_woodcut,transcript_character_list,transcript_actor_list,transcript_argument,transcript_modern_spelling,display_play_type,display_authors,display_genre,display_booksellers,display_printers,display_publishers,display_companies,display_auspices,errata,imprintlocation
672.0,,A King and No King,,1631,1631,1611.0,1611,1619,Single-Play Playbook,Indoor,360c,1672,,3,3,,Q3,5 quartos,48,,,,Yes,,Yes,,,,,,"Aug 7, 1618: Entered to Edward Blount: ""A play Called A King and noe Kinge"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""A kinge and no kinge.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""A king and noe king. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""A king and noe king a Play.""",Quarto,,"A KING, and NO KING.",Written by { F<small>RANCIS</small> B<small>EAMONT</small> | & | I<small>OHN</small> F<small>LETCHER</small> } Gent.,"Acted at the <i>Blacke-Fryars</i>, by his M<small>AIESTIES</small> Seruants.",,"<i>And now the third time Printed, according to the  true Copie</i>. ... The S<small>TATIONER</small> to D<small>RAMATOPHILVS</small>. [in single column] <i>A Play and no Play,  who this Booke shall read</i>, | <i>Will iudge, and weepe, as if 'twere done indeed</i>. LONDON, Printed by <i>A. M.</i> for <i>Richard Hawkins</i>, and are to bee sold at his  Shop in Chancerie Lane, neere Serjeants Inne. 1631.",,,,,on title page [A2r],,,,"""The Personated Persons"" [A2v]",,,A king and no king acted at the blackfriars by his majesty's servants and now the third time printed according to the true copy written by Francis Beaumont and John Fletcher Gent The stationer to Dramatophilus A play and no play who this book shall read will judge and weep as if twere done indeed London printed by A.M. for Richard Hawkins and are to be sold at his shop in Chancery lane near Sergeants' inn 1631,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Mathewes, Augustine","Hawkins, Richard",King's Men,King's Men,,W.10c (Fleet St. - Chancery Lane near Serjeants' Inn)
673.0,,A King and No King,,1639,1639,1611.0,1611,1619,Single-Play Playbook,Indoor,360d,1673,,4,4,,Q4,5 quartos,44,,,,Yes,,Yes,,,,,,"Aug 7, 1618: Entered to Edward Blount: ""A play Called A King and noe Kinge"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""A kinge and no kinge.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""A king and noe king. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""A king and noe king a Play.""",Quarto,,A KING AND NO KING.,<i>Written by</i> { F<small>RANCIS</small> B<small>EAVMONT</small> | & | J<small>OHN</small> F<small>LETCHER</small> } <i>Gent.</i>,"Acted at the <i>Black-Fryars</i>, by his M<small>AIESTIES</small> Servants.",,"And now the fourth time Printed, according to the  true Copie. ... The S<small>TATIONER</small> to D<small>RAMATOPHILUS</small>. [in single column] <i>A Play and no Play,  who this Booke shall read</i>, | <i>Will judge, and weepe, as if 'twere done  indeed</i>. <i>LONDON</i>, Printed by <i>E. G.</i> for <i>William Leake</i>, and are to be sold at his shop in Chancery-lane, neere unto the Rowles. 1639.",,,,,on title page [A1r],,,,"""The Personated Persons"" [A1v]",,,A king and no king acted at the blackfriars by his majesty's servants and now the fourth time printed according to the true copy written by Francis Beaumont and John Fletcher Gent The stationer to Dramatophilus A play and no play who this book shall read will judge and weep as if twere done indeed London printed by E.G. for William Leake and are to be sold at his shop in Chancery lane near unto the rolls 1639,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Griffin, Edward (2)","Leake, William (2)",King's Men,King's Men,,W.10e (Fleet St. - Chancery Lane near Rolls)
674.0,,A King and No King,,1655,1655,1611.0,1611,1619,Single-Play Playbook,Indoor,360e,b1589,,5,5,,Q5,5 quartos,38,,,,Yes,,Yes,,,,,"Advertisement for books ""Printed or sold by William Leake"" [I4v]","Aug 7, 1618: Entered to Edward Blount: ""A play Called A King and noe Kinge"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""A kinge and no kinge.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""A king and noe king. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""A king and noe king a Play.""",Quarto,,A KING AND NO KING.,<i>Written by</i> { FRANCIS BEAVMONT | & | JOHN  FLETCHER } <i>Gent</i>.,"Acted at the B<i>lack-Fryers</i>, by his M<small>AIESTIES</small> Servants.",,"And now the fifth time Printed, according To the  true Copie. ... The STATINOR to  D<small>RAMATOPHILUS</small>. [in single column]  <i>A Play and no Play,  who this Book shall read</i>, | <i>Will judge, and weep, as if 'twere doue indced</i> <i>LONDON</i>, Printed for <i>William  Leak</i>, and are to be sold at his shop at the signeof the <i>Crown</i> in <i>Fleet-street</i>, between the two temple Gates. 1655.",,,,,on title page [π2r],,,,"""The Personated Persons"" [[π2v]",,,A king and no king acted at the blackfriars by his majesty's servants and now the fifth time printed according to the true copy written by Francis Beaumont and John Fletcher Gent The stationer to Dramatophilus A play and no play who this book shall read will judge and weep as if twere done indeed London printed for William Leake and are to be sold at his shop at the sign of the crown in Fleet street between the two temple gates 1655,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,[unknown],"Leake, William (2)",King's Men,King's Men,,W.12 (Fleet St. - between the Temples)
676.0,,Swetnam the Woman-Hater Arraigned by Women,,1620,1620,1618.0,1618 [1617-1619],1620,Single-Play Playbook,Outdoor,362a,23544,,1,1,,Q1,1 quarto,44,"Woodcut on title page of Swetnam brought to the bar in a court of ladies, with the queen on her throne",,,Yes,,Yes,,,,,,"Oct 17, 1619: Entered to Richard Meighen: ""A Comedy called Swetnam the woemen hater, Arraign'd by woemen.""",Quarto,,"SWETNAM, THE Woman-hater, ARRAIGNED BY WOMEN. <i>A new Comedie</i>,",,"Acted at the <i>Red Bull</i>, by the late Queenes Seruants.",,"L<small>ONDON</small>, Printed for <i>Richard Meighen</i>, and are to be sold at his Shops at Saint <i>Clements</i> Church, ouer-against <i>Essex</i> House, and  at <i>Westminster</i> Hall. 1620.",,,,,couplet addressed to readers [π2v],,,,"""Actorum Nomina"" [π2v]",,,Swetnam the woman hater arraigned by women a new comedy acted at the red bull by the late Queen's servants London printed for Richard Meighen and are to be sold at his shops at Saint Clement's church over against Essex house and at Westminster hall 1620,Adult Professional,Anonymous,Comedy,,"Stansby, William","Meighen, Richard",Queen Anne's Men,Queen Anne's Men,,X.2 (Strand / Drury Lane - St. Clement Danes Church)|X.17 (Westminster - Westminster Hall)
678.0,,"Philaster, or Love Lies a-Bleeding",,1620,1620,1609.0,1609 [May(?)],1620,Single-Play Playbook,Outdoor,363a(†),1681.5,,1,1,"The title page exists in two states, with slight differences: in Greg 363a(*), there is less space between the first and second lines, and ""<i>OR</i>, | Loue"" is printed in play title; in Greg 363a(†), there is more space between first and second lines, and ""Or Loue"" is printed in play title. See also Greg ",Q1,7 quartos,36,"Woodcut on title page of a lady lying on a hill (""The Princes[s]""), a man with drawn sword (""A Cuntrie Gentellman""), and a man hiding in a forest (""Phielaster"")",,,,,Yes,,,,,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,"PHYLASTER. Or, Loue lyes a Bleeding.",Written by { <i>Francis Baymont</i> | and | <i>Iohn Fletcher</i>. } Gent.,<i>Acted at the Globe by his Maiesties Seruants</i>.,,"Printed at <i>London</i> for <i>Thomas Walkley</i>, and are to be sold at his shop at the <i>Eagle and Child</i>, in Brittaines Bursse. 1620.",,,,,,,,,"""The Actors Names"" [A2v]",,,Philaster or love lies a bleeding acted at the globe by his majesty's servants written by Francis Beaumont and John Fletcher Gent. Printed at London for Thomas Walkley and are to be sold at his shop at the eagle and child in Britain's Burse 1620,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Okes, Nicholas","Walkley, Thomas",King's Men,King's Men,,X.10 (Westminster - Britain's Burse)
679.0,,"Philaster, or Love Lies a-Bleeding",,1622,1622,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363b,1682,,2,2,,Q2,7 quartos,42,,,,Yes,,,,,,Yes,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,"PHILASTER. <i>OR</i>, Loue lies a Bleeding.",Written by { <i>Francis Beaumont</i>. | and | <i>Iohn  Fletcher</i>. } <i>Gent</i>.,"<i>As it hath beene diuerse times Acted</i>, at  the Globe, and Blacke-Friers, by <i>his Maiesties Seruants</i>.",,"The second Impression, corrected, and amended. <i>LONDON</i>, Printed  for T<small>HOMAS</small> W<small>ALKLEY</small>, and are to be solde at his shoppe, at the signe of Eagle and Childe, in <i>Brittaines Bursse</i>.  1622.",,,,,"""To the Reader"" signed ""Thomas Walkley"" (publisher) [A2r]",,,,,,, Philaster or love lies a bleeding as it hath been divers times acted at the globe and blackfriars by his majesty's servants written by Francis Beaumont and John Fletcher Gent the second impression corrected and amended London printed for Thomas Walkley and are to be sold at his shop at the sign of the eagle and child in Britain's Burse 1622,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Okes, Nicholas","Walkley, Thomas",King's Men,King's Men,,X.10 (Westminster - Britain's Burse)
680.0,,"Philaster, or Love Lies a-Bleeding",,1628,1628,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363c,1683,,3,3,,Q3,7 quartos,42,,,,Yes,,Yes,,,,,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,"PHILASTER,   OR Loue lies a Bleeding.","<i>The Authors being</i> { Francis Beaumont, | <i>and</i> | Iohn Fletcher. } <i>Gentlemen.</i>","Acted at the { <i>Globe</i>, | and | <i>Blackfriers</i>. } By his Maiesties Seruants.",,"<i>The third Jmpression</i>. L<small>ONDON</small>, Printed by <i>A.M.</i> for <i>Richard Hawkins</i>, and are to be sold at his Shop in <i>Chancery-lane</i>, adioyning  to <i>Sarjeants Inne</i> gate. 1628.",,,,,"""The Stationer, to the Vnderstanding Gentrie"" [A2r]",,,,"""The persons presented"" [A3r]",,,Philaster or love lies a bleeding acted at the globe and blackfriars by his majesty's servants the authors being Francis Beaumont and John Fletcher Gentlemen the third impression London printed by A.M. for Richard Hawkins and are to be sold at his shop in chancery lane adjoining to sergeants' inn gate 1628,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Mathewes, Augustine","Hawkins, Richard",King's Men,King's Men,,W.10c (Fleet St. - Chancery Lane near Serjeants' Inn)
681.0,,"Philaster, or Love Lies a-Bleeding",,1634,1634,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363d,1684,,4,4,,Q4,7 quartos,42,,,,Yes,,Yes,,,,,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,"PHILASTER, OR Love lies a Bleeding.","<i>The Authors being</i> { Francis Beaumont, | <i>and</i> | Iohn Fletcher. } <i>Gentlemen.</i>","Acted at the { <i>Globe</i>, | and | <i>Blackfriers</i>. } By his Majesties Servants.",,"<i>The fourth Jmpression</i>. L<small>ONDON</small>, Printed by <i>W. J.</i> for <i>Richard Hawkins</i>, and are to be sold at his Shop in <i>Chancery-lane</i>, adjoyning to <i>Sarjeants Inne</i> gate 1634.",,,,,"""The Stationer, to the Vnderstanding Gentrie"" [A2r]",,,,"""The persons presented"" [A3r]",,,Philaster or love lies a bleeding acted at the globe and blackfriars by his majesty's servants the authors being Francis Beaumont and John Fletcher Gentlemen the fourth impression London printed by W.J. for Richard Hawkins and are to be sold at his shop in Chancery lane adjoining to sergeants' inn gate 1634,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Jones, William (3)","Hawkins, Richard",King's Men,King's Men,,W.10c (Fleet St. - Chancery Lane near Serjeants' Inn)
682.0,,"Philaster, or Love Lies a-Bleeding",,1639,1639,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363e(i),1685,,5,5,"The title page exists in two states, with slight differences: Greg 363e(i) contains the printer’s device 422(<small>A</small>) and lists the bookshop location as ""neere the six Clarkes Office 1639."" Greg 363e(ii) contains the printer’s device 422(<small>B</small>) and lists the bookshop location as ""neere the Rowles. 1639."" See also Greg ",Q5,7 quartos,40,,,,Yes,,Yes,,,,,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,PHILASTER OR Love lies a Bleeding.,"The Authors being { <i>Francis Beaumont</i>, | and | <i>Iohn Fletcher</i>. } Gent.","Acted at the { <i>Globe</i>, | and | <i>Blackfriers</i>. } By his Majesties Servants.",,"<i>The fourth Impression</i>. L<small>ONDON</small>, Printed by <i>E. Griffin</i> for <i>William Leak</i>, and are to be  sold at his shop in Chancerie Lane  neere the six Clarkes Office 1639<sup>.</sup>",,,,,"""The Stationer, to the Vnderstanding Gentrie"" [A2r]",,,,"""The persons presented"" [A2v]",,,Philaster or love lies a bleeding acted at the globe and blackfriars by his majesty's servants the authors being Francis Beaumont and John Fletcher Gentlemen the fourth impression London printed by E. Griffin for William Leake and are to be sold at his shop in Chancery lane near the six clerks' office 1639,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Griffin, Edward (2)","Leake, William (2)",King's Men,King's Men,,W.10d (Fleet St. - Chancery Lane near Six Clerks' Office)
683.0,,"Philaster, or Love Lies a-Bleeding",,1639,1639,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363e(ii),1685.5,,5,5,"The title page exists in two states, with slight differences: Greg 363e(i) contains the printer’s device 422(<small>A</small>) and lists the bookshop location as ""neere the six Clarkes Office 1639."" Greg 363e(ii) contains the printer’s device 422(<small>B</small>) and lists the bookshop location as ""neere the Rowles. 1639."" See also Greg ",Q5,7 quartos,40,,,,Yes,,Yes,,,,,,"Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,PHILASTER OR Love lies a Bleeding.,"The Authors being { <i>Francis Beaumont</i>, | and | <i>Iohn Fletcher</i>. } Gent.","Acted at the { <i>Globe</i>, | and | <i>Blackfriers</i>. } By his Majesties Servants.",,"<i>The fourth Impression</i>. L<small>ONDON</small>, Printed by <i>E. Griffin</i> for <i>William Leak</i>, and are to be  sold at his shop in Chancerie Lane  neere the Rowles. 1639<sup>.</sup>",,,,,"""The Stationer, to the Vnderstanding Gentrie"" [A2r]",,,,"""The persons presented"" [A2v]",,,Philaster or love lies a bleeding acted at the globe and blackfriars by his majesty's servants the authors being Francis Beaumont and John Fletcher Gentlemen the fourth impression London printed by E. Griffin for William Leake and are to be sold at his shop in Chancery lane near the rolls 1639,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,"Griffin, Edward (2)","Leake, William (2)",King's Men,King's Men,,W.10e (Fleet St. - Chancery Lane near Rolls)
684.0,,"Philaster, or Love Lies a-Bleeding",,1652,1652,1609.0,1609 [May(?)],1620,Single-Play Playbook,Both Indoor and Outdoor,363f,b1598,,6,6,,Q6,7 quartos,34,,,,Yes,,Yes,,,,,"Advertisement for books ""Printed or sold by William Leake"" [A1v]","Jan 10, 1620: Entered to Thomas Walkley: ""A Play Called Philaster"".<br />Mar 1, 1628: Transferred from Thomas Walkley to Richard Hawkins: ""Philaster or love lies ableeding.""<br />May 29, 1638: Transferred from the widow of Richard Hawkins to Robert Mead and Christopher Meredith: ""Philaster or loue lies a bleeding. a play.""<br />Jan 25, 1639: Transferred from Robert Mead and Christopher Meredith to William Leake (2): ""Philaster or Loue lyes a bleeding. a play.""",Quarto,,"PHILASTER <i>OR</i>, Love lies a bleeding:","The Authors being { <i>Francis Beaumont.</i> | and | <i>John Fletcher</i>, } Gent.","Acted at the { <i>Globe</i>, | and | <i>Black-sriers</i>,  } By his Majesties Servants.",,"The fifth Impression. <i>LONDON:</i> Printed for <i>William Leake</i>, and are to be solde at his shop at the signe  of the Crown in <i>Fleetstreet</i>, between the two Temple Gates.  1652.",,,,,"""The Stationer, to the Vnderstanding Gentrie"" [A2r]",,,,"""The persons presented"" [A2v]",,,Philaster or love lies a bleeding acted at the globe and blackfriars by his majesty's servants the authors being Francis Beaumont and John Fletcher Gent the fifth impression London printed for William leake and are to be sold at his shop at the sign of the Crown in Fleet street between the two temple gates 1652,Adult Professional,"Beaumont, Francis; Fletcher, John",Tragicomedy,,[unknown],"Leake, William (2)",King's Men,King's Men,,W.12 (Fleet St. - between the Temples)
