Text,Label
"there be. And ſo farewell good miſtreſſe Shore."",""            "",""            Exit."",""            "",""               Shore."",""               And all ſuch vſurping kings as thy Lord is, may come to a ſhamefull end, which no doubt I may liue yet to ſee. Therfore ſweet God forgiue all my foule offence:"",""               "",""                  And though I haue done wickedly in this world,"",""                  Into hell fire, let not my ſoule be hurld."",""               "",""            "",""            Exit.""",Non
",""            Enter Maiſter Terrill, and ſiir Robert Brokenbery."",""            "",""            "",""               Broken."",""               Maiſter Terrell, the King hath vvritten, that for one night I ſhould deliuer you the keyes, and put you in full poſſeſſion But good M. Terrell, may I be ſo bold to demand a queſtion vvithout offence?"",""            "",""            "",""               Ter."",""               Elſe God forbid, ſay on vvhat ere it be."",""            "",""            "",""               Bro."",",Non
"""               Then this maiſter Terrell, for your comming I partly▪ knovv the cauſe, for the king oftentimes hath ſent to me to haue them both diſpatcht, but becauſe I vvas a ſeruant to their father being Edvvard the fourth, my heart vvould neuer giue me to do the deed."",""            "",""            "",""               Ter."",""               Why ſir Robert you are beſide the matter, vvhat neede"","""",""you vſe ſuch ſpeeches what matters are betweene the King and me, I pray you leaue it, and deliuer m",Non
"e the keyes."",""            "",""            "",""               Broken."",""               A here with teares I deliuer you the keyes, and ſo farwell maiſter Terrell."",""            "",""            Exit."",""            "",""               Ter."",""               Alaſſe good ſir Robert, hee is kinde hearted, but it muſt not preuaile, what I haue promiſed the King I muſt performe. But ho Myles Foreſt."",""            "",""            "",""               For."",""               Here ſir."",""            "",""            "",",Non
"""               Ter."",""               Myles Foreſt, haue you got thoſe men I ſpake of, they muſt be reſolute and pittileſſe."",""            "",""            "",""               For."",""               I warrant you ſir, they are ſuch pittileſſe villaines, that all London cannot match them for their villanie, one of their names is Will Sluter, yet the moſt part calles him blacke Will, the other is Iack Denten, two murtherous villaines that are reſolute."",""            "",""            "",""               Ter",Non
"."",""               I prethie call them in that I may ſee them, and ſpeake with them."",""            "",""            "",""               Forest."",""               Ho Will and Iack."",""            "",""            "",""               Well."",""               Here ſir, we are at hand."",""            "",""            "",""               For."",""               Theſe be they that I told you of."",""            "",""            "",""               Ter."",""               Come hither ſirs, to make a long diſcourſe were but a fol",Non
"ly, you ſeeme to be reſolute in this cauſe that Myles Foreſt hath deliuered to you, therefore you muſt caſt away pitie, & not ſo much as thinke vpon fauour, for the more ſtearne that you are, the more ſhall you pleaſe the King."",""            "",""            "",""               Will."",""               Zownes ſir, nere talke to vs of fauour, tis not the firſt that Iack and I haue gone about."",""            "",""            "",""               Ter."",""               Well ſaid, but the Kings pleaſure is this,",Non
" that he wil haue no blood ſhead in the deed doing, therefore let me heare your aduiſes?"",""            "",""            "",""               For."",""               Why then I thinke this maiſter Terrell, that as they ſit at ſupper there ſhould be two dags readie charged, and ſo ſuddeinly to ſhoote them both through."",""            "",""            "",""               Terrell."",""               No, I like not that ſo well, what ſaieſt thou Will, what is thy opinion?"",""            "",""            "",""          ",Non
"     "",""               Well."",""               Tuſh, heeres more adoo then needes, I pray bring mee where they are, and ile take them by the heeles and beate their braines againſt the walles."",""            "",""            "",""               Ter."",""               Nay that I like not, for tis too tyrannous."",""            "",""            "",""               Dout."",""               Then heare me maiſter Terrell, let Will take one, and ile take another, and by the life of Iack Douton weele cut both their th",Non
"roates."",""            "",""            "",""               Ter."",""               Nay ſirs, then heare me, I will haue it it done in this order, when they be both a bed and at reſt, Myles Foreſt thou ſhalt bring them vp both, and betweene two feather beds ſmother them both."",""            "",""            "",""               For."",""               Why this is verie good, but ſtand aſide, for here comes the Princes, ile bring you word when the deed is done."",""            "",""            Exit. Terrill."",""    ",Non
